sample,norm
1000,25.03996805109783
2000,26.68332812825267
3000,23.259406699226016
4000,23.15167380558045
5000,20.273134932713294
6000,18.681541692269406
7000,18.110770276274835
8000,16.55294535724685
9000,17.578395831246947
10000,16.852299546352718
11000,14.212670403551895
12000,16.3707055437449
13000,14.035668847618199
14000,15.905973720586866
15000,14.52583904633395
16000,15.620499351813308
17000,13.2664991614216
18000,11.832159566199232
19000,13.527749258468683
20000,11.045361017187261
21000,11.045361017187261
22000,12.529964086141668
23000,13.228756555322953
24000,12.165525060596439
25000,11.575836902790225
26000,11.40175425099138
27000,10.770329614269007
28000,12.206555615733702
29000,9.695359714832659
30000,11.269427669584644
31000,10.295630140987
32000,12.529964086141668
33000,10.246950765959598
34000,9.695359714832659
35000,10.44030650891055
36000,9.219544457292887
37000,9.797958971132712
38000,8.602325267042627
39000,10.04987562112089
40000,6.6332495807108
41000,9.38083151964686
42000,9.848857801796104
43000,9.695359714832659
44000,9.695359714832659
45000,7.937253933193772
46000,10.14889156509222
47000,7.211102550927978
48000,7.0710678118654755
49000,10.0
50000,8.06225774829855
51000,8.774964387392123
52000,9.848857801796104
53000,8.48528137423857
54000,8.18535277187245
55000,6.4031242374328485
56000,7.937253933193772
57000,6.324555320336759
58000,7.14142842854285
59000,8.0
60000,7.0
61000,7.0
62000,8.660254037844387
63000,8.831760866327848
64000,9.273618495495704
65000,7.14142842854285
66000,10.04987562112089
67000,9.848857801796104
68000,6.557438524302
69000,7.0
70000,7.681145747868608
71000,7.937253933193772
72000,7.874007874011811
73000,5.477225575051661
74000,7.3484692283495345
75000,6.082762530298219
76000,6.082762530298219
77000,7.615773105863909
78000,6.928203230275509
79000,7.681145747868608
80000,6.244997998398398
81000,6.244997998398398
82000,7.54983443527075
83000,7.874007874011811
84000,7.810249675906654
85000,6.557438524302
86000,7.3484692283495345
87000,7.745966692414834
88000,7.416198487095663
89000,8.426149773176359
90000,8.0
91000,8.48528137423857
92000,7.810249675906654
93000,7.416198487095663
94000,5.0
95000,5.385164807134504
96000,4.58257569495584
97000,5.0990195135927845
98000,5.744562646538029
99000,7.483314773547883
100000,6.4031242374328485
